大專校院校別學生數,,,
1052,遠東科技大學,274,11 臺南市
1052,遠東科技大學,"3,142",11 臺南市
1052,遠東科技大學,43,11 臺南市
1052,遠東科技大學,621,11 臺南市
1052,遠東科技大學,381,11 臺南市
1052,遠東科技大學,263,11 臺南市
1053,元培醫事科技大學,1,18 新竹市
1053,元培醫事科技大學,270,18 新竹市
1053,元培醫事科技大學,"3,673",18 新竹市
1053,元培醫事科技大學,100,18 新竹市
1053,元培醫事科技大學,44,18 新竹市
1053,元培醫事科技大學,"1,570",18 新竹市
1053,元培醫事科技大學,521,18 新竹市
1053,元培醫事科技大學,7,18 新竹市
1054,景文科技大學,41,01 新北市
1054,景文科技大學,"5,054",01 新北市
1054,景文科技大學,4,01 新北市
1054,景文科技大學,45,01 新北市
1054,景文科技大學,"1,050",01 新北市
1054,景文科技大學,308,01 新北市
1054,景文科技大學,154,01 新北市
1055,中華醫事科技大學,88,11 臺南市
1055,中華醫事科技大學,"3,296",11 臺南市
1055,中華醫事科技大學,770,11 臺南市
1055,中華醫事科技大學,39,11 臺南市
1055,中華醫事科技大學,"3,155",11 臺南市
1055,中華醫事科技大學,27,11 臺南市
1055,中華醫事科技大學,626,11 臺南市
1055,中華醫事科技大學,683,11 臺南市
1055,中華醫事科技大學,40,11 臺南市
1056,東南科技大學,126,01 新北市
1056,東南科技大學,"4,392",01 新北市
1056,東南科技大學,46,01 新北市
1056,東南科技大學,604,01 新北市
1057,德明財經科技大學,32,30 臺北市
1057,德明財經科技大學,"6,598",30 臺北市
1057,德明財經科技大學,112,30 臺北市
1057,德明財經科技大學,39,30 臺北市
1057,德明財經科技大學,500,30 臺北市
1057,德明財經科技大學,103,30 臺北市
1058,明道大學,28,07 彰化縣
1058,明道大學,148,07 彰化縣
1058,明道大學,"1,727",07 彰化縣
1058,明道大學,66,07 彰化縣
1058,明道大學,556,07 彰化縣
1060,南開科技大學,84,08 南投縣
1060,南開科技大學,"2,121",08 南投縣
1060,南開科技大學,545,08 南投縣
1060,南開科技大學,73,08 南投縣
1060,南開科技大學,677,08 南投縣
1060,南開科技大學,161,08 南投縣
1060,南開科技大學,94,08 南投縣
1061,中華科技大學,226,30 臺北市
1061,中華科技大學,"3,218",30 臺北市
1061,中華科技大學,35,30 臺北市
1061,中華科技大學,126,30 臺北市
1061,中華科技大學,711,30 臺北市
1061,中華科技大學,301,30 臺北市
1061,中華科技大學,156,30 臺北市
1062,僑光科技大學,45,19 臺中市
1062,僑光科技大學,"6,247",19 臺中市
1062,僑光科技大學,20,19 臺中市
1062,僑光科技大學,"4,295",19 臺中市
1062,僑光科技大學,3,19 臺中市
1063,育達科技大學,153,05 苗栗縣
1063,育達科技大學,"1,710",05 苗栗縣
1063,育達科技大學,220,05 苗栗縣
1063,育達科技大學,950,05 苗栗縣
1063,育達科技大學,929,05 苗栗縣
1064,美和科技大學,116,13 屏東縣
1064,美和科技大學,"2,293",13 屏東縣
1064,美和科技大學,287,13 屏東縣
1064,美和科技大學,"1,789",13 屏東縣
1064,美和科技大學,198,13 屏東縣
1064,美和科技大學,634,13 屏東縣
1064,美和科技大學,849,13 屏東縣
1064,美和科技大學,134,13 屏東縣
1065,吳鳳科技大學,49,10 嘉義縣
1065,吳鳳科技大學,"3,179",10 嘉義縣
1065,吳鳳科技大學,59,10 嘉義縣
1065,吳鳳科技大學,809,10 嘉義縣
1065,吳鳳科技大學,733,10 嘉義縣
1065,吳鳳科技大學,229,10 嘉義縣
1066,環球科技大學,171,09 雲林縣
1066,環球科技大學,"2,241",09 雲林縣
1066,環球科技大學,69,09 雲林縣
1066,環球科技大學,614,09 雲林縣
1066,環球科技大學,354,09 雲林縣
1066,環球科技大學,224,09 雲林縣
1067,台灣首府大學,48,11 臺南市
1067,台灣首府大學,870,11 臺南市
1067,台灣首府大學,212,11 臺南市
1068,中州科技大學,11,07 彰化縣
1068,中州科技大學,926,07 彰化縣
1068,中州科技大學,21,07 彰化縣
1068,中州科技大學,792,07 彰化縣
1068,中州科技大學,808,07 彰化縣
1068,中州科技大學,110,07 彰化縣
1069,修平科技大學,62,06 臺中市
1069,修平科技大學,"2,970",06 臺中市
1069,修平科技大學,19,06 臺中市
1069,修平科技大學,"1,393",06 臺中市
1069,修平科技大學,25,06 臺中市
1070,長庚科技大學,68,03 桃園市
1070,長庚科技大學,"3,498",03 桃園市
1070,長庚科技大學,"1,458",03 桃園市
1070,長庚科技大學,7,03 桃園市
1070,長庚科技大學,123,03 桃園市
1070,長庚科技大學,"1,179",03 桃園市
1071,臺北城市科技大學,89,30 臺北市
1071,臺北城市科技大學,"7,012",30 臺北市
1071,臺北城市科技大學,3,30 臺北市
1071,臺北城市科技大學,"1,056",30 臺北市
1071,臺北城市科技大學,771,30 臺北市
1071,臺北城市科技大學,509,30 臺北市
1071,臺北城市科技大學,418,30 臺北市
1072,敏實科技大學,2,04 新竹縣
1072,敏實科技大學,282,04 新竹縣
1072,敏實科技大學,12,04 新竹縣
1072,敏實科技大學,272,04 新竹縣
1072,敏實科技大學,145,04 新竹縣
1072,敏實科技大學,58,04 新竹縣
1073,醒吾科技大學,57,01 新北市
1073,醒吾科技大學,"5,601",01 新北市
1073,醒吾科技大學,42,01 新北市
1073,醒吾科技大學,498,01 新北市
